ref_area.label,indicator.label,source.label,sex.label,classif1.label,time,obs_value,obs_status.label,note_indicator.label,note_source.label
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 22 - Manufacture of rubber and plastics products",2017,36.322,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 23 - Manufacture of other non-metallic mineral products",2017,42.785,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 24 - Manufacture of basic metals",2017,11.311,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 25 - Manufacture of fabricated metal products, except machinery and equipment",2017,107.366,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 26 - Manufacture of computer, electronic and optical products",2017,2.827,Unreliable,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 27 - Manufacture of electrical equipment",2017,6.747,Unreliable,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 28 - Manufacture of machinery and equipment n.e.c.",2017,6.499,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 29 - Manufacture of motor vehicles, trailers and semi-trailers",2017,6.353,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 30 - Manufacture of other transport equipment",2017,4.27,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 31 - Manufacture of furniture",2017,99.232,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 32 - Other manufacturing",2017,26.408,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 33 - Repair and installation of machinery and equipment",2017,48.206,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 35 - Electricity, gas, steam and air conditioning supply",2017,14.883,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 36 - Water collection, treatment and supply",2017,11.463,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 38 - Waste collection, treatment and disposal activities; materials recovery",2017,17.52,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 41 - Construction of buildings",2017,695.965,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 42 - Civil engineering",2017,96.288,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 43 - Specialized construction activities",2017,156.063,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 45 - Wholesale and retail trade and repair of motor vehicles and motorcycles",2017,234.073,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 46 - Wholesale trade, except of motor vehicles and motorcycles",2017,239.833,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 47 - Retail trade, except of motor vehicles and motorcycles",2017,779.059,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 49 - Land transport and transport via pipelines",2017,1047.536,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 50 - Water transport",2017,8.539,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 51 - Air transport",2017,4.322,Unreliable,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 52 - Warehousing and support activities for transportation",2017,99.943,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 53 - Postal and courier activities",2017,9.101,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 55 - Accommodation",2017,32.805,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 56 - Food and beverage service activities",2017,274.055,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 58 - Publishing activities",2017,11.261,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 59 - Motion picture, video and television programme production, sound recording and music publishing activities",2017,3.401,Unreliable,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 60 - Programming and broadcasting activities",2017,12.908,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 61 - Telecommunications",2017,57.515,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 62 - Computer programming, consultancy and related activities",2017,17.145,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 63 - Information service activities",2017,,Unreliable,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 64 - Financial service activities, except insurance and pension funding",2017,61.151,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 65 - Insurance, reinsurance and pension funding, except compulsory social security",2017,8.266,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 66 - Activities auxiliary to financial service and insurance activities",2017,3.664,Unreliable,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 68 - Real estate activities",2017,7.229,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 69 - Legal and accounting activities",2017,89.42,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 70 - Activities of head offices; management consultancy activities",2017,8.871,Unreliable,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 71 - Architectural and engineering activities; technical testing and analysis",2017,39.954,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 72 - Scientific research and development",2017,6.709,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 73 - Advertising and market research",2017,17.919,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 74 - Other professional, scientific and technical activities",2017,41.293,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 75 - Veterinary activities",2017,11.247,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 77 - Rental and leasing activities",2017,25.528,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 78 - Employment activities",2017,93.471,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 79 - Travel agency, tour operator, reservation service and related activities",2017,14.248,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 80 - Security and investigation activities",2017,104.1,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 81 - Services to buildings and landscape activities",2017,43.396,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 82 - Office administrative, office support and other business support activities",2017,43.008,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 84 - Public administration and defence; compulsory social security",2017,461.692,,,Repository: ILO-STATISTICS - Micro data processing
Peru,Employment by sex and economic activity - ISIC level 2 (thousands),HS - Encuesta Nacional de Hogares,Sex: Male,"Economic activity (ISIC-Rev.4), 2 digit level: 85 - Education",2017,358.528,,,Repository: ILO-STATISTICS - Micro data processing
